id;family;Demotext (Description, if available);type;Showtype;category;defSubset;Subset;License;vendor;Link;Nice Name;selector;Option field
suranna;Suranna;;regular;Regular;serif;latin;Latin;SIL Open Fonts License 1.1;Google Fonts;https://fonts.google.com/specimen/Suranna;Suranna Regular (Serif, Latin);suranna-latin-regular;Suranna Regular (Serif, Latin) : suranna-latin-regular
suravaram;Suravaram;;regular;Regular;serif;latin;Latin;SIL Open Fonts License 1.1;Google Fonts;https://fonts.google.com/specimen/Suravaram;Suravaram Regular (Serif, Latin);suravaram-latin-regular;Suravaram Regular (Serif, Latin) : suravaram-latin-regular
suwannaphum;Suwannaphum;;regular;Regular;display;khmer;Khmer;SIL Open Fonts License 1.1;Google Fonts;https://fonts.google.com/specimen/Suwannaphum;Suwannaphum Regular (Display, Khmer);suwannaphum-khmer-regular;Suwannaphum Regular (Display, Khmer) : suwannaphum-khmer-regular
swanky-and-moo-moo;Swanky and Moo Moo;;regular;Regular;handwriting;latin;Latin;SIL Open Fonts License 1.1;Google Fonts;https://fonts.google.com/specimen/Swanky+and+Moo+Moo;Swanky and Moo Moo Regular (Handwriting, Latin);swanky-and-moo-moo-latin-regular;Swanky and Moo Moo Regular (Handwriting, Latin) : swanky-and-moo-moo-latin-regular
syncopate;Syncopate;;regular;Regular;sans-serif;latin;Latin;SIL Open Fonts License 1.1;Google Fonts;https://fonts.google.com/specimen/Syncopate;Syncopate Regular (Sans-Serif, Latin);syncopate-latin-regular;Syncopate Regular (Sans-Serif, Latin) : syncopate-latin-regular
tajawal;Tajawal;;regular;Regular;sans-serif;arabic_latin;Arabic Latin;SIL Open Fonts License 1.1;Google Fonts;https://fonts.google.com/specimen/Tajawal;Tajawal Regular (Sans-Serif, Arabic Latin);tajawal-arabic_latin-regular;Tajawal Regular (Sans-Serif, Arabic Latin) : tajawal-arabic_latin-regular
tajawal;Tajawal;;regular;Regular;sans-serif;latin;Latin;SIL Open Fonts License 1.1;Google Fonts;https://fonts.google.com/specimen/Tajawal;Tajawal Regular (Sans-Serif, Latin);tajawal-latin-regular;Tajawal Regular (Sans-Serif, Latin) : tajawal-latin-regular
tangerine;Tangerine;;regular;Regular;handwriting;latin;Latin;SIL Open Fonts License 1.1;Google Fonts;https://fonts.google.com/specimen/Tangerine;Tangerine Regular (Handwriting, Latin);tangerine-latin-regular;Tangerine Regular (Handwriting, Latin) : tangerine-latin-regular
taprom;Taprom;;regular;Regular;display;khmer;Khmer;SIL Open Fonts License 1.1;Google Fonts;https://fonts.google.com/specimen/Taprom;Taprom Regular (Display, Khmer);taprom-khmer-regular;Taprom Regular (Display, Khmer) : taprom-khmer-regular
tauri;Tauri;;regular;Regular;sans-serif;latin;Latin;SIL Open Fonts License 1.1;Google Fonts;https://fonts.google.com/specimen/Tauri;Tauri Regular (Sans-Serif, Latin);tauri-latin-regular;Tauri Regular (Sans-Serif, Latin) : tauri-latin-regular
teko;Teko;;regular;Regular;sans-serif;latin;Latin;SIL Open Fonts License 1.1;Google Fonts;https://fonts.google.com/specimen/Teko;Teko Regular (Sans-Serif, Latin);teko-latin-regular;Teko Regular (Sans-Serif, Latin) : teko-latin-regular
telex;Telex;;regular;Regular;sans-serif;latin;Latin;SIL Open Fonts License 1.1;Google Fonts;https://fonts.google.com/specimen/Telex;Telex Regular (Sans-Serif, Latin);telex-latin-regular;Telex Regular (Sans-Serif, Latin) : telex-latin-regular
tenali-ramakrishna;Tenali Ramakrishna;;regular;Regular;sans-serif;latin;Latin;SIL Open Fonts License 1.1;Google Fonts;https://fonts.google.com/specimen/Tenali+Ramakrishna;Tenali Ramakrishna Regular (Sans-Serif, Latin);tenali-ramakrishna-latin-regular;Tenali Ramakrishna Regular (Sans-Serif, Latin) : tenali-ramakrishna-latin-regular
tenor-sans;Tenor Sans;;regular;Regular;sans-serif;latin;Latin;SIL Open Fonts License 1.1;Google Fonts;https://fonts.google.com/specimen/Tenor+Sans;Tenor Sans Regular (Sans-Serif, Latin);tenor-sans-latin-regular;Tenor Sans Regular (Sans-Serif, Latin) : tenor-sans-latin-regular
text-me-one;Text Me One;;regular;Regular;sans-serif;latin;Latin;SIL Open Fonts License 1.1;Google Fonts;https://fonts.google.com/specimen/Text+Me+One;Text Me One Regular (Sans-Serif, Latin);text-me-one-latin-regular;Text Me One Regular (Sans-Serif, Latin) : text-me-one-latin-regular
the-girl-next-door;The Girl Next Door;;regular;Regular;handwriting;latin;Latin;SIL Open Fonts License 1.1;Google Fonts;https://fonts.google.com/specimen/The+Girl+Next+Door;The Girl Next Door Regular (Handwriting, Latin);the-girl-next-door-latin-regular;The Girl Next Door Regular (Handwriting, Latin) : the-girl-next-door-latin-regular
tienne;Tienne;;regular;Regular;serif;latin;Latin;SIL Open Fonts License 1.1;Google Fonts;https://fonts.google.com/specimen/Tienne;Tienne Regular (Serif, Latin);tienne-latin-regular;Tienne Regular (Serif, Latin) : tienne-latin-regular
tillana;Tillana;;regular;Regular;handwriting;latin;Latin;SIL Open Fonts License 1.1;Google Fonts;https://fonts.google.com/specimen/Tillana;Tillana Regular (Handwriting, Latin);tillana-latin-regular;Tillana Regular (Handwriting, Latin) : tillana-latin-regular
timmana;Timmana;;regular;Regular;sans-serif;latin;Latin;SIL Open Fonts License 1.1;Google Fonts;https://fonts.google.com/specimen/Timmana;Timmana Regular (Sans-Serif, Latin);timmana-latin-regular;Timmana Regular (Sans-Serif, Latin) : timmana-latin-regular
tinos;Tinos;;regular;Regular;serif;latin_hebrew_cyrillic_vietnamese;Hebrew Latin Cyrillic Vietnamese;Apache License V2.0;Google Fonts;https://fonts.google.com/specimen/Tinos;Tinos Regular (Serif, Hebrew Latin Cyrillic Vietnamese);tinos-latin_hebrew_cyrillic_vietnamese-regular;Tinos Regular (Serif, Hebrew Latin Cyrillic Vietnamese) : tinos-latin_hebrew_cyrillic_vietnamese-regular
tinos;Tinos;;regular;Regular;serif;latin_hebrew;Hebrew Latin;Apache License V2.0;Google Fonts;https://fonts.google.com/specimen/Tinos;Tinos Regular (Serif, Hebrew Latin);tinos-latin_hebrew-regular;Tinos Regular (Serif, Hebrew Latin) : tinos-latin_hebrew-regular
tinos;Tinos;;regular;Regular;serif;latin;Latin;Apache License V2.0;Google Fonts;https://fonts.google.com/specimen/Tinos;Tinos Regular (Serif, Latin);tinos-latin-regular;Tinos Regular (Serif, Latin) : tinos-latin-regular
titan-one;Titan One;;regular;Regular;display;latin;Latin;SIL Open Fonts License 1.1;Google Fonts;https://fonts.google.com/specimen/Titan+One;Titan One Regular (Display, Latin);titan-one-latin-regular;Titan One Regular (Display, Latin) : titan-one-latin-regular
titillium-web;Titillium Web;;regular;Regular;sans-serif;latin;Latin;SIL Open Fonts License 1.1;Google Fonts;https://fonts.google.com/specimen/Titillium+Web;Titillium Web Regular (Sans-Serif, Latin);titillium-web-latin-regular;Titillium Web Regular (Sans-Serif, Latin) : titillium-web-latin-regular
trade-winds;Trade Winds;;regular;Regular;display;latin;Latin;SIL Open Fonts License 1.1;Google Fonts;https://fonts.google.com/specimen/Trade+Winds;Trade Winds Regular (Display, Latin);trade-winds-latin-regular;Trade Winds Regular (Display, Latin) : trade-winds-latin-regular
trirong;Trirong;;regular;Regular;serif;latin;Latin;SIL Open Fonts License 1.1;Google Fonts;https://fonts.google.com/specimen/Trirong;Trirong Regular (Serif, Latin);trirong-latin-regular;Trirong Regular (Serif, Latin) : trirong-latin-regular
trocchi;Trocchi;;regular;Regular;serif;latin;Latin;SIL Open Fonts License 1.1;Google Fonts;https://fonts.google.com/specimen/Trocchi;Trocchi Regular (Serif, Latin);trocchi-latin-regular;Trocchi Regular (Serif, Latin) : trocchi-latin-regular
trochut;Trochut;;regular;Regular;display;latin;Latin;SIL Open Fonts License 1.1;Google Fonts;https://fonts.google.com/specimen/Trochut;Trochut Regular (Display, Latin);trochut-latin-regular;Trochut Regular (Display, Latin) : trochut-latin-regular
trykker;Trykker;;regular;Regular;serif;latin;Latin;SIL Open Fonts License 1.1;Google Fonts;https://fonts.google.com/specimen/Trykker;Trykker Regular (Serif, Latin);trykker-latin-regular;Trykker Regular (Serif, Latin) : trykker-latin-regular
tulpen-one;Tulpen One;;regular;Regular;display;latin;Latin;SIL Open Fonts License 1.1;Google Fonts;https://fonts.google.com/specimen/Tulpen+One;Tulpen One Regular (Display, Latin);tulpen-one-latin-regular;Tulpen One Regular (Display, Latin) : tulpen-one-latin-regular
ubuntu;Ubuntu;;regular;Regular;sans-serif;latin;Latin;Ubuntu Font License 1.0;Google Fonts;https://fonts.google.com/specimen/Ubuntu;Ubuntu Regular (Sans-Serif, Latin);ubuntu-latin-regular;Ubuntu Regular (Sans-Serif, Latin) : ubuntu-latin-regular
ubuntu-condensed;Ubuntu Condensed;;regular;Regular;sans-serif;latin;Latin;Ubuntu Font License 1.0;Google Fonts;https://fonts.google.com/specimen/Ubuntu+Condensed;Ubuntu Condensed Regular (Sans-Serif, Latin);ubuntu-condensed-latin-regular;Ubuntu Condensed Regular (Sans-Serif, Latin) : ubuntu-condensed-latin-regular
ubuntu-mono;Ubuntu Mono;;regular;Regular;monospace;latin;Latin;Ubuntu Font License 1.0;Google Fonts;https://fonts.google.com/specimen/Ubuntu+Mono;Ubuntu Mono Regular (Monospace, Latin);ubuntu-mono-latin-regular;Ubuntu Mono Regular (Monospace, Latin) : ubuntu-mono-latin-regular
ultra;Ultra;;regular;Regular;serif;latin;Latin;Apache License V2.0;Google Fonts;https://fonts.google.com/specimen/Ultra;Ultra Regular (Serif, Latin);ultra-latin-regular;Ultra Regular (Serif, Latin) : ultra-latin-regular
uncial-antiqua;Uncial Antiqua;;regular;Regular;display;latin;Latin;SIL Open Fonts License 1.1;Google Fonts;https://fonts.google.com/specimen/Uncial+Antiqua;Uncial Antiqua Regular (Display, Latin);uncial-antiqua-latin-regular;Uncial Antiqua Regular (Display, Latin) : uncial-antiqua-latin-regular
underdog;Underdog;;regular;Regular;display;latin;Latin;SIL Open Fonts License 1.1;Google Fonts;https://fonts.google.com/specimen/Underdog;Underdog Regular (Display, Latin);underdog-latin-regular;Underdog Regular (Display, Latin) : underdog-latin-regular
unica-one;Unica One;;regular;Regular;display;latin;Latin;SIL Open Fonts License 1.1;Google Fonts;https://fonts.google.com/specimen/Unica+One;Unica One Regular (Display, Latin);unica-one-latin-regular;Unica One Regular (Display, Latin) : unica-one-latin-regular
unifrakturmaguntia;UnifrakturMaguntia;;regular;Regular;display;latin;Latin;SIL Open Fonts License 1.1;Google Fonts;https://fonts.google.com/specimen/UnifrakturMaguntia;UnifrakturMaguntia Regular (Display, Latin);unifrakturmaguntia-latin-regular;UnifrakturMaguntia Regular (Display, Latin) : unifrakturmaguntia-latin-regular
unkempt;Unkempt;;regular;Regular;display;latin;Latin;Apache License V2.0;Google Fonts;https://fonts.google.com/specimen/Unkempt;Unkempt Regular (Display, Latin);unkempt-latin-regular;Unkempt Regular (Display, Latin) : unkempt-latin-regular
unlock;Unlock;;regular;Regular;display;latin;Latin;SIL Open Fonts License 1.1;Google Fonts;https://fonts.google.com/specimen/Unlock;Unlock Regular (Display, Latin);unlock-latin-regular;Unlock Regular (Display, Latin) : unlock-latin-regular
unna;Unna;;regular;Regular;serif;latin;Latin;SIL Open Fonts License 1.1;Google Fonts;https://fonts.google.com/specimen/Unna;Unna Regular (Serif, Latin);unna-latin-regular;Unna Regular (Serif, Latin) : unna-latin-regular
vampiro-one;Vampiro One;;regular;Regular;display;latin;Latin;SIL Open Fonts License 1.1;Google Fonts;https://fonts.google.com/specimen/Vampiro+One;Vampiro One Regular (Display, Latin);vampiro-one-latin-regular;Vampiro One Regular (Display, Latin) : vampiro-one-latin-regular
varela;Varela;;regular;Regular;sans-serif;latin;Latin;SIL Open Fonts License 1.1;Google Fonts;https://fonts.google.com/specimen/Varela;Varela Regular (Sans-Serif, Latin);varela-latin-regular;Varela Regular (Sans-Serif, Latin) : varela-latin-regular
varela-round;Varela Round;;regular;Regular;sans-serif;latin;Latin;SIL Open Fonts License 1.1;Google Fonts;https://fonts.google.com/specimen/Varela+Round;Varela Round Regular (Sans-Serif, Latin);varela-round-latin-regular;Varela Round Regular (Sans-Serif, Latin) : varela-round-latin-regular
vast-shadow;Vast Shadow;;regular;Regular;display;latin;Latin;SIL Open Fonts License 1.1;Google Fonts;https://fonts.google.com/specimen/Vast+Shadow;Vast Shadow Regular (Display, Latin);vast-shadow-latin-regular;Vast Shadow Regular (Display, Latin) : vast-shadow-latin-regular
vesper-libre;Vesper Libre;;regular;Regular;serif;latin;Latin;SIL Open Fonts License 1.1;Google Fonts;https://fonts.google.com/specimen/Vesper+Libre;Vesper Libre Regular (Serif, Latin);vesper-libre-latin-regular;Vesper Libre Regular (Serif, Latin) : vesper-libre-latin-regular
vibur;Vibur;;regular;Regular;handwriting;latin;Latin;SIL Open Fonts License 1.1;Google Fonts;https://fonts.google.com/specimen/Vibur;Vibur Regular (Handwriting, Latin);vibur-latin-regular;Vibur Regular (Handwriting, Latin) : vibur-latin-regular
vidaloka;Vidaloka;;regular;Regular;serif;latin;Latin;SIL Open Fonts License 1.1;Google Fonts;https://fonts.google.com/specimen/Vidaloka;Vidaloka Regular (Serif, Latin);vidaloka-latin-regular;Vidaloka Regular (Serif, Latin) : vidaloka-latin-regular
viga;Viga;;regular;Regular;sans-serif;latin;Latin;SIL Open Fonts License 1.1;Google Fonts;https://fonts.google.com/specimen/Viga;Viga Regular (Sans-Serif, Latin);viga-latin-regular;Viga Regular (Sans-Serif, Latin) : viga-latin-regular
voces;Voces;;regular;Regular;display;latin;Latin;SIL Open Fonts License 1.1;Google Fonts;https://fonts.google.com/specimen/Voces;Voces Regular (Display, Latin);voces-latin-regular;Voces Regular (Display, Latin) : voces-latin-regular
volkhov;Volkhov;;regular;Regular;serif;latin;Latin;SIL Open Fonts License 1.1;Google Fonts;https://fonts.google.com/specimen/Volkhov;Volkhov Regular (Serif, Latin);volkhov-latin-regular;Volkhov Regular (Serif, Latin) : volkhov-latin-regular
vollkorn;Vollkorn;;regular;Regular;serif;latin;Latin;SIL Open Fonts License 1.1;Google Fonts;https://fonts.google.com/specimen/Vollkorn;Vollkorn Regular (Serif, Latin);vollkorn-latin-regular;Vollkorn Regular (Serif, Latin) : vollkorn-latin-regular
vollkorn-sc;Vollkorn SC;;regular;Regular;serif;latin;Latin;SIL Open Fonts License 1.1;Google Fonts;https://fonts.google.com/specimen/Vollkorn+SC;Vollkorn SC Regular (Serif, Latin);vollkorn-sc-latin-regular;Vollkorn SC Regular (Serif, Latin) : vollkorn-sc-latin-regular
voltaire;Voltaire;;regular;Regular;sans-serif;latin;Latin;SIL Open Fonts License 1.1;Google Fonts;https://fonts.google.com/specimen/Voltaire;Voltaire Regular (Sans-Serif, Latin);voltaire-latin-regular;Voltaire Regular (Sans-Serif, Latin) : voltaire-latin-regular
vt323;VT323;;regular;Regular;monospace;latin;Latin;SIL Open Fonts License 1.1;Google Fonts;https://fonts.google.com/specimen/VT323;VT323 Regular (Monospace, Latin);vt323-latin-regular;VT323 Regular (Monospace, Latin) : vt323-latin-regular
waiting-for-the-sunrise;Waiting for the Sunrise;;regular;Regular;handwriting;latin;Latin;SIL Open Fonts License 1.1;Google Fonts;https://fonts.google.com/specimen/Waiting+for+the+Sunrise;Waiting for the Sunrise Regular (Handwriting, Latin);waiting-for-the-sunrise-latin-regular;Waiting for the Sunrise Regular (Handwriting, Latin) : waiting-for-the-sunrise-latin-regular
wallpoet;Wallpoet;;regular;Regular;display;latin;Latin;SIL Open Fonts License 1.1;Google Fonts;https://fonts.google.com/specimen/Wallpoet;Wallpoet Regular (Display, Latin);wallpoet-latin-regular;Wallpoet Regular (Display, Latin) : wallpoet-latin-regular
walter-turncoat;Walter Turncoat;;regular;Regular;handwriting;latin;Latin;Apache License V2.0;Google Fonts;https://fonts.google.com/specimen/Walter+Turncoat;Walter Turncoat Regular (Handwriting, Latin);walter-turncoat-latin-regular;Walter Turncoat Regular (Handwriting, Latin) : walter-turncoat-latin-regular
warnes;Warnes;;regular;Regular;display;latin;Latin;SIL Open Fonts License 1.1;Google Fonts;https://fonts.google.com/specimen/Warnes;Warnes Regular (Display, Latin);warnes-latin-regular;Warnes Regular (Display, Latin) : warnes-latin-regular
wellfleet;Wellfleet;;regular;Regular;display;latin;Latin;SIL Open Fonts License 1.1;Google Fonts;https://fonts.google.com/specimen/Wellfleet;Wellfleet Regular (Display, Latin);wellfleet-latin-regular;Wellfleet Regular (Display, Latin) : wellfleet-latin-regular
wendy-one;Wendy One;;regular;Regular;sans-serif;latin;Latin;SIL Open Fonts License 1.1;Google Fonts;https://fonts.google.com/specimen/Wendy+One;Wendy One Regular (Sans-Serif, Latin);wendy-one-latin-regular;Wendy One Regular (Sans-Serif, Latin) : wendy-one-latin-regular
wire-one;Wire One;;regular;Regular;sans-serif;latin;Latin;SIL Open Fonts License 1.1;Google Fonts;https://fonts.google.com/specimen/Wire+One;Wire One Regular (Sans-Serif, Latin);wire-one-latin-regular;Wire One Regular (Sans-Serif, Latin) : wire-one-latin-regular
work-sans;Work Sans;;regular;Regular;sans-serif;latin;Latin;SIL Open Fonts License 1.1;Google Fonts;https://fonts.google.com/specimen/Work+Sans;Work Sans Regular (Sans-Serif, Latin);work-sans-latin-regular;Work Sans Regular (Sans-Serif, Latin) : work-sans-latin-regular
yanone-kaffeesatz;Yanone Kaffeesatz;;regular;Regular;sans-serif;latin;Latin;SIL Open Fonts License 1.1;Google Fonts;https://fonts.google.com/specimen/Yanone+Kaffeesatz;Yanone Kaffeesatz Regular (Sans-Serif, Latin);yanone-kaffeesatz-latin-regular;Yanone Kaffeesatz Regular (Sans-Serif, Latin) : yanone-kaffeesatz-latin-regular
yantramanav;Yantramanav;;regular;Regular;sans-serif;latin;Latin;SIL Open Fonts License 1.1;Google Fonts;https://fonts.google.com/specimen/Yantramanav;Yantramanav Regular (Sans-Serif, Latin);yantramanav-latin-regular;Yantramanav Regular (Sans-Serif, Latin) : yantramanav-latin-regular
yatra-one;Yatra One;;regular;Regular;display;latin;Latin;SIL Open Fonts License 1.1;Google Fonts;https://fonts.google.com/specimen/Yatra+One;Yatra One Regular (Display, Latin);yatra-one-latin-regular;Yatra One Regular (Display, Latin) : yatra-one-latin-regular
